PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
401401,2,1,194,3,42.0,1,0.0,456.0,1.0,1193.0,3039.0,0
401402,2,1,194,1,28.0,1,0.0,3238.0,0.0,750.0,2368.0,0
401601,1,1,1654,1,34.0,1,309.0,542.0,0.0,0.0,55.0,0
401701,3,1,1656,3,21.0,0,0.0,0.0,0.0,0.0,0.0,0
401702,3,2,4212,3,30.0,1,0.0,0.0,0.0,0.0,0.0,1
401703,3,2,4212,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1
401704,3,2,1656,3,26.0,1,0.0,0.0,0.0,0.0,0.0,0
401705,3,1,4212,3,23.0,1,931.0,0.0,134.0,0.0,421.0,0
401801,1,1,4214,3,20.0,1,0.0,1.0,0.0,20.0,42.0,0
401901,1,1,1618,1,59.0,1,258.0,377.0,5.0,0.0,0.0,1
402001,2,1,196,1,37.0,1,6498.0,1470.0,0.0,416.0,4174.0,0
402101,3,1,4313,3,32.0,1,1843.0,0.0,662.0,0.0,0.0,0
402201,1,1,4314,2,37.0,1,4.0,0.0,223.0,512.0,1.0,0
402301,1,1,1620,3,27.0,1,1.0,355.0,757.0,0.0,0.0,0
402601,2,2,241,1,42.0,1,0.0,0.0,0.0,0.0,0.0,1
402701,1,2,6048,2,29.0,1,0.0,0.0,0.0,0.0,0.0,1
403001,0,1,6054,3,2.0,1,0.0,0.0,0.0,0.0,0.0,1
403002,1,2,0,3,10.0,1,0.0,0.0,0.0,0.0,0.0,0
403003,1,1,6054,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0
403004,1,2,6054,3,21.0,1,0.0,0.0,0.0,0.0,0.0,0
403005,1,1,6054,3,8.0,1,0.0,0.0,0.0,0.0,0.0,0
403101,2,2,646,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1
403102,2,2,646,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1
403201,1,0,6053,2,13.0,1,0.0,0.0,0.0,0.0,0.0,1
403301,2,1,665,1,49.0,1,2025.0,7167.0,0.0,2456.0,47.0,1
403401,3,2,1622,3,38.0,1,0.0,0.0,0.0,0.0,0.0,0
403501,1,2,6055,1,21.0,1,0.0,0.0,0.0,0.0,0.0,1
403601,1,1,6056,3,22.0,1,7.0,61.0,110.0,708.0,0.0,0
403701,1,2,6058,2,14.0,1,0.0,0.0,0.0,0.0,0.0,1
403801,1,2,6060,2,24.0,1,0.0,0.0,0.0,0.0,0.0,0
403901,1,1,4216,3,24.0,1,714.0,0.0,4.0,49.0,11.0,0
404001,1,2,6057,3,34.0,1,0.0,0.0,0.0,0.0,0.0,0
404201,2,1,66,3,1.0,1,0.0,0.0,0.0,0.0,0.0,1
404202,2,2,66,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1
404203,2,2,66,1,26.0,1,0.0,0.0,0.0,0.0,0.0,1
404301,1,1,1624,3,27.0,1,0.0,0.0,0.0,32.0,1577.0,0
404401,3,1,4217,3,32.0,1,536.0,0.0,736.0,118.0,0.0,0
404402,3,1,4217,3,2.0,1,0.0,0.0,0.0,0.0,0.0,1
404403,3,2,4217,3,10.0,1,0.0,0.0,0.0,0.0,0.0,1
404501,3,1,1092,3,49.0,1,1417.0,0.0,531.0,1348.0,192.0,0
404601,1,2,6059,2,14.0,1,0.0,0.0,0.0,0.0,0.0,1
404701,1,2,6062,3,29.0,1,0.0,0.0,0.0,0.0,0.0,1
404901,2,2,68,1,25.0,1,0.0,0.0,0.0,0.0,0.0,0
405001,2,1,50,1,36.0,1,0.0,1302.0,0.0,2067.0,10173.0,0
405301,1,2,6065,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1
405501,1,1,4317,3,21.0,1,3.0,34.0,600.0,0.0,8.0,0
405801,1,1,6066,3,36.0,1,437.0,442.0,0.0,2.0,1.0,0
406001,1,1,4319,3,54.0,1,880.0,2.0,531.0,2.0,0.0,0
406101,3,1,1086,3,30.0,1,1851.0,0.0,378.0,0.0,155.0,0
406102,3,2,4218,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1
406103,3,2,4218,3,1.0,1,0.0,0.0,0.0,0.0,0.0,1
406301,1,2,6068,3,42.0,1,0.0,0.0,0.0,0.0,0.0,1
406401,1,1,4220,3,47.0,1,939.0,1477.0,0.0,0.0,0.0,1
406501,1,1,6061,3,25.0,1,1339.0,1.0,360.0,0.0,0.0,0
406601,2,0,242,1,18.0,1,0.0,30.0,0.0,67.0,2790.0,0
406602,2,2,242,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1
406801,2,1,1087,3,27.0,1,0.0,1381.0,0.0,148.0,2181.0,0
406901,1,1,4222,1,24.0,1,0.0,0.0,2433.0,0.0,53.0,1
407101,2,2,197,0,27.0,1,0.0,0.0,0.0,0.0,0.0,1
407102,2,2,197,1,22.0,1,0.0,0.0,0.0,0.0,0.0,1
407201,1,2,6070,3,60.0,1,0.0,0.0,0.0,0.0,0.0,1
407501,2,1,667,3,38.0,1,1901.0,1276.0,0.0,7561.0,12.0,0
407601,1,1,1628,3,23.0,1,1616.0,0.0,1.0,0.0,2.0,0
407801,0,2,6063,3,21.0,1,0.0,0.0,0.0,0.0,0.0,0
407901,3,1,4226,1,55.0,1,1680.0,0.0,1.0,0.0,6.0,0
408001,1,1,4321,1,20.0,1,719.0,0.0,10.0,0.0,0.0,0
408101,1,1,6064,1,50.0,1,451.0,132.0,195.0,31.0,0.0,0
408201,3,1,1630,3,22.0,1,0.0,0.0,0.0,0.0,0.0,0
408301,2,1,669,3,21.0,1,0.0,6190.0,1828.0,7.0,35.0,1
408401,2,1,1089,3,26.0,1,0.0,1549.0,0.0,0.0,766.0,1
408901,2,1,69,3,36.0,1,0.0,2177.0,0.0,1097.0,144.0,1
409001,3,1,1090,3,46.0,1,227.0,0.0,1546.0,3.0,2.0,1
409101,1,1,4227,3,26.0,1,0.0,586.0,1.0,0.0,58.0,1
409301,1,1,4325,3,24.0,1,0.0,20.0,0.0,14.0,659.0,0
409501,1,1,6069,1,14.0,1,834.0,1080.0,3.0,183.0,208.0,0
409601,3,1,4327,3,46.0,1,949.0,0.0,128.0,3.0,41.0,1
409701,1,1,1632,3,15.0,1,0.0,840.0,123.0,0.0,20.0,0
409801,1,2,6071,3,30.0,1,0.0,0.0,0.0,0.0,0.0,0
409901,1,2,6072,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1
410101,3,1,4228,3,38.0,1,1100.0,43.0,163.0,3.0,0.0,0
410201,2,2,198,3,48.0,1,0.0,0.0,0.0,0.0,0.0,1
410301,1,2,6073,3,31.0,1,0.0,0.0,0.0,0.0,0.0,0
410401,1,1,6074,3,41.0,1,1025.0,0.0,0.0,0.0,0.0,0
410601,1,1,6075,3,43.0,1,0.0,831.0,78.0,0.0,0.0,1
410701,1,1,6076,3,23.0,1,0.0,0.0,489.0,5.0,276.0,0
410801,2,2,245,1,48.0,1,0.0,0.0,0.0,0.0,0.0,1
410802,2,0,245,3,47.0,1,27.0,2651.0,538.0,18.0,0.0,1
410901,1,1,4328,3,19.0,1,169.0,399.0,0.0,97.0,0.0,1
411001,1,1,1634,3,25.0,1,0.0,38.0,0.0,847.0,112.0,0
411201,1,2,6079,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1
411301,2,2,199,1,16.0,1,0.0,0.0,0.0,0.0,0.0,1
411302,2,1,199,3,45.0,1,0.0,2524.0,0.0,166.0,1.0,1
411401,3,2,1660,3,31.0,1,0.0,0.0,0.0,0.0,0.0,1
411501,1,2,6081,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
411601,1,1,4230,3,21.0,1,40.0,0.0,736.0,0.0,0.0,1
412001,1,2,6082,2,27.0,1,0.0,0.0,0.0,0.0,0.0,0
412501,1,2,6077,2,22.0,1,0.0,0.0,0.0,0.0,0.0,1
412701,2,0,201,3,23.0,1,0.0,0.0,0.0,0.0,0.0,1
412801,3,1,4330,3,54.0,2,111.0,0.0,1144.0,8.0,23.0,0
412802,3,1,4330,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1
412803,3,2,4330,3,4.0,1,0.0,0.0,0.0,0.0,0.0,1
412901,1,1,4332,3,23.0,1,15.0,1.0,777.0,3.0,3.0,0
413001,3,2,0,3,19.0,1,0.0,0.0,0.0,0.0,0.0,1
413101,2,2,671,3,34.0,1,0.0,0.0,0.0,0.0,0.0,1
413201,1,2,6078,1,18.0,1,0.0,0.0,0.0,0.0,0.0,0
413401,0,2,0,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1
413501,3,1,4234,3,58.0,1,850.0,0.0,22.0,1493.0,0.0,0
413701,1,1,4236,1,39.0,1,664.0,0.0,0.0,40.0,0.0,0
414001,1,1,4339,2,23.0,1,40.0,15.0,30.0,0.0,637.0,0
414101,1,1,6080,3,11.0,1,0.0,0.0,0.0,0.0,0.0,0
414201,2,2,673,3,43.0,1,0.0,0.0,0.0,0.0,0.0,1
414301,3,2,1637,3,29.0,1,0.0,0.0,0.0,0.0,0.0,0
414401,1,1,1639,3,36.0,1,19.0,476.0,0.0,5.0,290.0,0
414501,1,1,4341,2,13.0,1,16.0,0.0,87.0,544.0,0.0,0
414701,2,1,674,3,54.0,1,0.0,0.0,0.0,3200.0,0.0,1
414702,2,2,674,3,45.0,1,0.0,0.0,0.0,0.0,0.0,1
414901,1,1,6083,1,33.0,0,0.0,0.0,589.0,2.0,255.0,1
415001,1,1,4240,3,46.0,1,0.0,1029.0,0.0,0.0,0.0,1
415101,1,2,6084,1,15.0,1,0.0,0.0,0.0,0.0,0.0,1
415201,1,1,4343,3,35.0,1,89.0,0.0,0.0,545.0,0.0,0
415401,3,2,4241,3,23.0,1,0.0,0.0,0.0,0.0,0.0,1
415601,1,2,6086,1,15.0,0,0.0,0.0,0.0,0.0,0.0,0
415801,1,1,1663,3,27.0,1,0.0,0.0,580.0,211.0,0.0,0
415901,1,1,4243,3,15.0,1,0.0,2.0,15.0,5.0,842.0,0
416001,3,1,4245,3,27.0,2,661.0,0.0,991.0,46.0,0.0,1
416301,1,2,6085,1,16.0,1,0.0,0.0,0.0,0.0,0.0,1
416501,1,1,6087,3,37.0,1,246.0,0.0,703.0,5.0,0.0,1
416601,2,2,204,1,45.0,1,0.0,0.0,0.0,0.0,0.0,1
416602,2,1,204,1,58.0,2,0.0,279.0,3627.0,122.0,30.0,1
416701,1,1,0,2,27.0,0,0.0,440.0,0.0,0.0,334.0,0
416801,1,1,4346,3,38.0,1,0.0,18.0,30.0,0.0,832.0,0
416802,1,1,1642,3,28.0,1,0.0,241.0,6.0,0.0,542.0,0
416901,2,2,1098,3,47.0,1,0.0,0.0,0.0,0.0,0.0,1
416902,2,1,1098,3,41.0,1,0.0,1562.0,0.0,2.0,16.0,1
417001,2,2,206,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1
417101,1,2,6089,3,23.0,1,0.0,0.0,0.0,0.0,0.0,0
417201,3,2,4347,3,24.0,1,0.0,0.0,0.0,0.0,0.0,1
417202,3,1,4347,3,58.0,1,12.0,0.0,186.0,2436.0,4.0,0
417203,0,2,4347,3,36.0,1,0.0,0.0,0.0,0.0,0.0,1
417204,3,1,4347,1,24.0,1,1363.0,0.0,50.0,0.0,0.0,0
417205,3,1,4347,3,56.0,1,128.0,0.0,959.0,0.0,42.0,0
417206,3,2,4347,3,15.0,1,0.0,0.0,0.0,0.0,0.0,1
417207,3,1,1100,3,19.0,1,154.0,170.0,2074.0,0.0,0.0,1
417301,1,1,1644,3,27.0,1,0.0,0.0,0.0,658.0,133.0,0
417401,1,1,4349,3,47.0,1,59.0,1.0,327.0,557.0,0.0,0
417501,1,1,4351,1,37.0,1,0.0,89.0,15.0,20.0,592.0,0
417601,3,2,4353,3,39.0,1,0.0,0.0,0.0,0.0,0.0,1
417602,3,2,4353,3,20.0,1,0.0,0.0,0.0,0.0,0.0,1
417603,3,1,4353,3,20.0,1,760.0,0.0,742.0,352.0,0.0,1
417604,3,1,4353,3,38.0,1,490.0,663.0,358.0,855.0,0.0,0
417605,3,1,1102,3,46.0,1,247.0,0.0,418.0,480.0,36.0,0
417606,3,2,4353,3,13.0,1,0.0,0.0,0.0,0.0,0.0,1
417607,3,1,4353,1,24.0,1,612.0,326.0,46.0,87.0,0.0,1
417701,2,2,250,3,32.0,1,0.0,0.0,0.0,0.0,0.0,1
417702,2,2,250,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1
417703,2,1,250,1,44.0,1,36.0,588.0,0.0,1675.0,3597.0,0
417801,1,1,6091,3,19.0,1,0.0,0.0,4.0,6.0,773.0,0
417901,2,1,73,3,30.0,2,0.0,1172.0,183.0,91.0,0.0,1
417902,2,2,73,3,23.0,1,0.0,0.0,0.0,0.0,0.0,1
418101,2,1,648,3,4.0,1,0.0,0.0,0.0,0.0,0.0,1
418102,2,1,648,0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
418103,2,2,0,3,17.0,1,0.0,0.0,0.0,0.0,0.0,1
418104,2,2,648,3,44.0,1,0.0,0.0,0.0,0.0,0.0,1
418105,2,1,648,1,31.0,1,2.0,8747.0,0.0,4840.0,14485.0,0
418106,2,1,648,1,41.0,2,0.0,9463.0,0.0,1022.0,1562.0,1
418201,2,1,75,1,33.0,1,0.0,2020.0,0.0,1817.0,182.0,0
418202,2,1,75,3,43.0,1,0.0,124.0,0.0,3975.0,186.0,0
418203,2,1,75,1,43.0,2,0.0,3172.0,0.0,26.0,4376.0,0
418301,1,1,4247,3,36.0,1,1367.0,108.0,0.0,0.0,77.0,0
418401,1,1,4355,1,19.0,1,558.0,0.0,353.0,0.0,8.0,0
418501,1,1,6092,3,24.0,1,0.0,1725.0,0.0,0.0,0.0,1
418601,1,2,6088,1,17.0,1,0.0,0.0,0.0,0.0,0.0,1
418801,1,1,4357,3,23.0,1,1277.0,84.0,0.0,240.0,598.0,1
418901,1,1,6090,1,17.0,1,558.0,0.0,3.0,0.0,1226.0,0
419101,3,1,1093,3,18.0,1,950.0,1.0,236.0,754.0,0.0,0
419401,3,2,4358,1,34.0,1,0.0,0.0,0.0,0.0,0.0,1
419601,1,2,6093,3,13.0,1,0.0,0.0,0.0,0.0,0.0,1
419701,1,1,4249,3,66.0,1,610.0,2549.0,0.0,17.0,0.0,1
419702,1,1,4249,3,27.0,1,0.0,867.0,0.0,128.0,363.0,1
419703,1,1,6094,3,19.0,1,1620.0,0.0,4.0,0.0,82.0,0
419901,1,1,4251,3,55.0,1,0.0,198.0,703.0,1.0,0.0,1
420301,3,1,1104,3,40.0,1,0.0,0.0,1.0,293.0,667.0,0
420401,1,2,6098,2,23.0,1,0.0,0.0,0.0,0.0,0.0,1
420402,1,1,6098,3,7.0,1,0.0,0.0,0.0,0.0,0.0,0
420403,1,2,6098,3,12.0,1,0.0,0.0,0.0,0.0,0.0,1
420501,1,1,4252,3,37.0,1,0.0,886.0,0.0,58.0,441.0,0
420601,1,1,4361,3,22.0,1,0.0,13.0,524.0,7.0,0.0,0
420701,0,2,252,3,25.0,1,0.0,0.0,0.0,0.0,0.0,1
420702,2,2,252,1,46.0,1,0.0,0.0,0.0,0.0,0.0,1
420801,3,1,1106,1,37.0,1,326.0,0.0,455.0,2.0,0.0,0
421001,2,2,678,1,50.0,1,0.0,0.0,0.0,0.0,0.0,1
421002,2,2,678,1,28.0,1,0.0,0.0,0.0,0.0,0.0,1
421101,2,2,650,3,26.0,1,0.0,0.0,0.0,0.0,0.0,1
421201,0,2,6097,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1
421301,1,1,6099,2,23.0,1,4.0,157.0,142.0,0.0,196.0,0
421401,2,1,1645,3,23.0,1,3.0,343.0,0.0,4280.0,0.0,0
421501,3,1,1108,3,34.0,2,992.0,0.0,14.0,0.0,0.0,0
421601,2,2,207,3,65.0,1,0.0,0.0,0.0,0.0,0.0,1
421602,0,2,207,3,20.0,1,0.0,0.0,0.0,0.0,0.0,1
421801,3,2,4364,3,29.0,1,0.0,0.0,0.0,0.0,0.0,1
421802,3,1,4364,3,30.0,1,176.0,0.0,2310.0,0.0,0.0,1
421901,3,2,4365,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1
421902,3,1,4365,3,40.0,1,1268.0,0.0,0.0,0.0,0.0,0
421903,3,1,4365,3,32.0,1,1331.0,416.0,0.0,665.0,64.0,0
422001,1,1,1647,3,31.0,1,553.0,224.0,9.0,1.0,0.0,0
422101,1,1,4367,3,13.0,1,27.0,81.0,1080.0,0.0,0.0,1
422201,1,1,6100,3,29.0,1,37.0,0.0,167.0,608.0,0.0,0
422202,1,1,1649,3,28.0,1,0.0,53.0,0.0,732.0,6.0,0
422301,3,1,4255,1,19.0,1,1184.0,88.0,0.0,0.0,334.0,1
422302,3,1,1666,1,24.0,1,469.0,0.0,0.0,196.0,0.0,1
422501,3,2,1652,3,22.0,1,0.0,0.0,0.0,0.0,0.0,0
422901,1,1,4371,1,13.0,1,406.0,0.0,1670.0,0.0,427.0,0
423001,1,1,4373,3,21.0,1,0.0,0.0,23.0,820.0,22.0,0
423101,1,1,4256,1,24.0,1,0.0,0.0,1435.0,10.0,0.0,1
423201,2,1,254,3,47.0,1,0.0,4983.0,0.0,173.0,43.0,1
423301,2,1,208,3,27.0,1,0.0,144.0,76.0,184.0,3932.0,0
423701,1,1,1668,3,18.0,1,0.0,0.0,774.0,0.0,13.0,1
423801,2,2,256,1,36.0,1,0.0,0.0,0.0,0.0,0.0,1
423901,1,1,4376,3,68.0,1,0.0,1.0,223.0,580.0,0.0,0
424001,2,0,680,3,31.0,1,0.0,0.0,0.0,0.0,0.0,1
424201,3,2,4379,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1
424301,3,1,1094,3,36.0,1,3002.0,21.0,150.0,0.0,0.0,0
424401,1,1,4259,3,17.0,1,0.0,628.0,0.0,66.0,449.0,1
424501,1,2,6102,3,13.0,1,0.0,0.0,0.0,0.0,0.0,1
424601,1,1,6101,3,30.0,1,0.0,10.0,0.0,3840.0,329.0,0
424901,2,1,258,3,58.0,1,0.0,2946.0,0.0,101.0,387.0,1
424902,2,2,258,3,43.0,1,0.0,0.0,0.0,0.0,0.0,1
424903,2,1,258,1,20.0,1,354.0,1546.0,323.0,284.0,315.0,1
425101,1,1,4381,3,29.0,1,715.0,0.0,0.0,698.0,106.0,0
425201,1,1,4261,3,15.0,1,156.0,1.0,1132.0,192.0,33.0,1
425301,1,1,6103,3,30.0,1,488.0,0.0,242.0,0.0,79.0,0
425401,2,1,210,1,33.0,1,5493.0,9401.0,23.0,3013.0,303.0,0
425402,2,2,210,3,25.0,1,0.0,0.0,0.0,0.0,0.0,1
425403,2,1,210,3,62.0,1,0.0,22.0,0.0,3314.0,22.0,0
425501,1,2,6105,2,41.0,1,0.0,0.0,0.0,0.0,0.0,1
425601,1,1,4383,3,27.0,1,6.0,0.0,0.0,768.0,1141.0,0
425602,1,2,6107,3,18.0,1,0.0,0.0,0.0,0.0,0.0,0
425603,1,2,6107,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1
425604,1,1,4383,3,19.0,1,571.0,0.0,0.0,97.0,813.0,1
425605,1,1,6107,3,37.0,1,0.0,0.0,115.0,671.0,0.0,0
425606,1,2,6107,3,24.0,1,0.0,0.0,0.0,0.0,0.0,0
425607,1,1,6107,3,29.0,1,13.0,0.0,664.0,74.0,101.0,0
425608,1,1,4383,1,44.0,1,0.0,0.0,608.0,0.0,91.0,0
425701,1,1,4384,3,19.0,1,0.0,265.0,882.0,2.0,293.0,0
425801,2,1,53,3,39.0,1,0.0,266.0,0.0,1254.0,197.0,0
425802,2,0,53,3,63.0,1,0.0,490.0,1.0,2882.0,18.0,0
425803,2,1,53,3,39.0,1,9.0,1525.0,0.0,0.0,146.0,0
425901,3,2,4263,3,41.0,1,0.0,0.0,0.0,0.0,0.0,1
426001,1,2,6104,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1
426101,3,1,1095,1,56.0,1,412.0,492.0,9.0,117.0,33.0,1
426201,2,2,652,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1
426202,2,1,652,1,26.0,1,1.0,1269.0,4790.0,270.0,5116.0,0
426401,1,1,4265,3,24.0,1,0.0,0.0,0.0,0.0,1300.0,0
426601,1,2,6106,2,18.0,1,0.0,0.0,0.0,0.0,0.0,1
426701,1,2,6111,3,13.0,1,0.0,0.0,0.0,0.0,0.0,1
426702,1,1,4387,3,32.0,1,0.0,0.0,1020.0,0.0,0.0,1
427001,2,1,0,1,30.0,1,24.0,2558.0,98.0,0.0,5361.0,0
427101,2,2,55,3,25.0,1,0.0,0.0,0.0,0.0,0.0,1
427201,1,1,4268,3,55.0,1,0.0,252.0,1.0,0.0,553.0,1
427301,1,1,4389,2,19.0,1,0.0,2.0,0.0,669.0,0.0,0
427401,1,1,6108,3,24.0,1,0.0,717.0,222.0,8.0,1.0,1
427801,2,1,682,3,32.0,1,401.0,3724.0,5.0,422.0,62.0,1
428001,3,1,1653,3,24.0,1,0.0,0.0,0.0,0.0,0.0,0
428901,3,2,4396,3,32.0,1,0.0,0.0,0.0,0.0,0.0,1
429101,1,2,6112,3,36.0,1,0.0,0.0,0.0,0.0,0.0,0
429201,2,1,77,1,28.0,1,0.0,31.0,0.0,1283.0,871.0,1
429301,1,1,4274,3,52.0,1,0.0,559.0,0.0,0.0,0.0,1
429401,1,1,6113,3,29.0,1,646.0,91.0,13.0,0.0,0.0,1
429501,3,1,1109,1,23.0,1,49.0,0.0,2716.0,0.0,0.0,1
429502,3,2,0,3,32.0,1,0.0,0.0,0.0,0.0,0.0,1
429601,1,2,6114,3,35.0,1,0.0,0.0,0.0,0.0,0.0,0
429701,2,1,212,1,41.0,1,14.0,6777.0,81.0,604.0,2936.0,0
430001,0,2,6115,2,16.0,1,0.0,0.0,0.0,0.0,0.0,1
430101,2,2,1655,1,33.0,1,0.0,0.0,0.0,0.0,0.0,1
430201,1,2,6117,1,6.0,1,0.0,0.0,0.0,0.0,0.0,1
430301,1,1,4275,1,15.0,1,36.0,841.0,0.0,0.0,0.0,1
430302,1,1,6116,3,38.0,1,0.0,668.0,84.0,267.0,0.0,0
430501,1,1,4397,3,56.0,1,0.0,779.0,12.0,3.0,35.0,0
430502,1,2,6118,2,4.0,1,0.0,0.0,0.0,0.0,0.0,1
430503,1,2,6118,2,21.0,1,0.0,0.0,0.0,0.0,0.0,1
430601,3,1,4277,1,22.0,1,1371.0,0.0,235.0,0.0,0.0,1
430901,1,1,1659,3,37.0,1,0.0,0.0,785.0,3.0,0.0,0
430902,1,1,6121,3,6.0,1,0.0,0.0,0.0,0.0,0.0,1
431101,1,1,4279,3,22.0,1,563.0,521.0,364.0,0.0,0.0,0
431201,2,1,213,3,26.0,1,0.0,137.0,0.0,0.0,7629.0,0
431501,1,1,1661,3,22.0,1,0.0,3.0,486.0,0.0,228.0,1
431502,1,0,6125,3,20.0,1,0.0,0.0,0.0,0.0,0.0,1
431601,1,1,4399,2,27.0,1,0.0,22.0,0.0,1156.0,0.0,0
431701,3,1,1096,3,24.0,1,439.0,0.0,2140.0,0.0,0.0,1
431801,3,2,4281,3,25.0,1,0.0,0.0,0.0,0.0,0.0,1
431901,1,1,6127,3,48.0,1,2.0,0.0,83.0,589.0,233.0,0
432001,1,1,1662,3,24.0,1,786.0,0.0,0.0,7.0,0.0,0
432401,3,1,4284,1,3.0,1,0.0,0.0,0.0,0.0,0.0,1
432402,3,2,4284,3,24.0,1,0.0,0.0,0.0,0.0,0.0,1
432403,3,1,4284,3,25.0,1,412.0,0.0,567.0,775.0,0.0,0
432404,3,2,4284,1,1.0,1,0.0,0.0,0.0,0.0,0.0,1
432701,1,1,4286,3,20.0,1,0.0,187.0,712.0,0.0,0.0,1
432901,1,1,4288,0,22.0,1,39.0,0.0,63.0,3.0,654.0,0
433001,3,1,1099,1,28.0,1,427.0,0.0,754.0,0.0,0.0,1
433201,1,2,6119,1,17.0,1,0.0,0.0,0.0,0.0,0.0,1
433301,2,1,217,1,28.0,1,0.0,3345.0,0.0,2143.0,27.0,0
433401,2,2,79,3,47.0,1,0.0,0.0,0.0,0.0,0.0,1
433501,3,2,1673,3,34.0,1,0.0,0.0,0.0,0.0,0.0,0
433601,2,1,683,3,29.0,2,267.0,1418.0,257.0,843.0,0.0,1
433602,2,2,683,3,14.0,1,0.0,0.0,0.0,0.0,0.0,1
433603,2,1,0,3,36.0,1,0.0,563.0,0.0,1301.0,830.0,1
433604,2,1,683,1,40.0,1,2320.0,0.0,4874.0,3131.0,498.0,1
433701,3,1,4289,3,49.0,1,22.0,0.0,1129.0,0.0,77.0,1
433801,2,1,685,3,51.0,1,0.0,0.0,0.0,0.0,0.0,1
433802,2,1,685,3,41.0,1,0.0,545.0,0.0,2740.0,293.0,1
433803,2,1,685,1,44.0,1,0.0,14201.0,0.0,22.0,584.0,1
433901,3,1,4291,3,47.0,1,2044.0,0.0,95.0,0.0,120.0,0
434001,1,1,4292,3,22.0,1,0.0,0.0,945.0,0.0,4.0,1
434301,1,2,6120,2,13.0,1,0.0,0.0,0.0,0.0,0.0,1
434401,1,1,4293,3,18.0,1,0.0,35.0,661.0,0.0,63.0,1
434501,1,1,6131,3,28.0,1,0.0,1125.0,3.0,562.0,7.0,0
434601,1,1,1664,1,22.0,1,429.0,2.0,232.0,0.0,59.0,1
434701,1,1,6133,3,50.0,1,444.0,0.0,408.0,0.0,0.0,0
434801,2,2,218,3,47.0,2,0.0,0.0,0.0,0.0,0.0,1
434901,3,1,1665,3,55.0,1,802.0,0.0,155.0,4.0,337.0,0
435001,1,2,6122,3,21.0,1,0.0,0.0,0.0,0.0,0.0,1
435002,1,1,6122,2,39.0,1,0.0,0.0,1.0,0.0,2330.0,0
435101,1,1,4400,0,21.0,0,641.0,0.0,409.0,0.0,0.0,0
435201,2,1,687,3,37.0,1,33.0,3484.0,17.0,4.0,1384.0,1
435202,2,1,687,3,31.0,1,22.0,10025.0,2.0,124.0,1.0,1
435401,1,1,1667,3,23.0,1,115.0,1.0,0.0,0.0,249.0,0
435601,2,2,260,1,28.0,1,0.0,0.0,0.0,0.0,0.0,1
435701,3,1,1111,3,23.0,1,118.0,0.0,949.0,206.0,2071.0,0
435801,1,1,4296,2,20.0,1,0.0,272.0,108.0,0.0,230.0,1
435901,2,1,654,3,28.0,1,3.0,2127.0,0.0,696.0,10.0,0
435902,2,1,654,1,40.0,1,0.0,17687.0,0.0,425.0,155.0,1
435903,2,1,654,1,54.0,1,0.0,1832.0,0.0,0.0,1768.0,0
436001,3,2,4402,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1
436101,1,1,4298,1,27.0,1,0.0,14.0,0.0,734.0,331.0,1
436201,2,1,261,3,43.0,1,0.0,1947.0,0.0,0.0,1651.0,1
436401,1,2,6136,2,25.0,1,0.0,0.0,0.0,0.0,0.0,1
436501,0,1,4405,3,13.0,1,552.0,247.0,0.0,4.0,0.0,0
436601,1,0,4406,2,15.0,1,0.0,0.0,873.0,0.0,5.0,1
436701,1,2,6126,1,37.0,1,0.0,0.0,0.0,0.0,0.0,1
436801,3,2,4410,1,32.0,1,0.0,0.0,0.0,0.0,0.0,1
436901,1,1,4300,3,19.0,1,857.0,0.0,0.0,0.0,0.0,0
437001,1,1,0,3,21.0,1,3.0,1.0,0.0,1494.0,110.0,0
437101,2,0,689,3,27.0,1,0.0,2717.0,0.0,0.0,986.0,1
437102,2,1,689,1,39.0,1,106.0,243.0,126.0,7.0,4967.0,0
437103,0,2,689,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1
437104,2,1,689,3,25.0,1,0.0,4384.0,4285.0,812.0,360.0,1
437105,2,1,689,1,34.0,1,0.0,7221.0,0.0,288.0,2275.0,1
